update,env_steps,global_steps,episode,episode_completed_tasks,episode_delivered_to_goal,total_completed_tasks,total_delivered_to_goal,waypoint_reward,active_wait_penalty,wait_action_rate,reference_wait_rate,reference_action_match_rate,loss,policy_loss,value_loss,entropy
35,4480,134400,0,914,921,914,921,0.05,-0.03,0.009635416666666667,0.26927083333333335,0.65546875,0.017272162716835737,-0.0030963789322413504,0.08174501336179674,0.5858275704085827
36,4608,138240,0,935,936,935,936,0.05,-0.03,0.01328125,0.4434895833333333,0.48723958333333334,0.0181276312796399,-0.002590251824585721,0.09529639733955264,0.7694375701248646
37,4736,142080,0,942,945,942,945,0.05,-0.03,0.01796875,0.5934895833333333,0.3450520833333333,-0.0018636862514540553,-0.003584574267733842,0.07192948926240206,0.9783959127962589
38,4864,145920,0,948,960,948,960,0.05,-0.03,0.015885416666666666,0.5401041666666667,0.3893229166666667,0.043467751471325755,-0.005558633827604353,0.16207335982471704,0.9145798608660698
39,4992,149760,0,981,997,981,997,0.05,-0.03,0.00703125,0.04244791666666667,0.8893229166666666,0.03554609895218164,-0.0035977643565274775,0.09806013945490122,0.2824630346149206
40,5000,150000,1,0,0,981,997,0.05,-0.03,0.004166666666666667,0.020833333333333332,0.9208333333333333,2.0525361001491547,-4.723183629096184e-05,4.120798051357269,0.22330603003501892
41,5128,153840,1,27,41,1008,1038,0.05,-0.03,0.004166666666666667,0.032552083333333336,0.909375,0.010447240085341036,-0.002384053212153958,0.042377694277092814,0.23878724686801434
42,5256,157680,1,69,82,1050,1079,0.05,-0.03,0.00390625,0.03359375,0.92734375,0.0031935590668581426,-0.0029286258795764297,0.026005535502918065,0.19658807665109634
43,5384,161520,1,107,123,1088,1120,0.05,-0.03,0.003125,0.027604166666666666,0.92578125,0.00162031059153378,-0.00399503689550329,0.024840916274115443,0.19443174172192812
44,5512,165360,1,147,159,1128,1156,0.05,-0.03,0.0026041666666666665,0.027864583333333335,0.92734375,0.004880115913692862,-0.0021436585520859808,0.02773144654929638,0.19548424705863
45,5640,169200,1,187,201,1168,1198,0.05,-0.03,0.0020833333333333333,0.026822916666666665,0.9309895833333334,0.0019706183520611376,-0.004012277622678084,0.024935112800449133,0.18527600727975368
46,5768,173040,1,229,241,1210,1238,0.05,-0.03,0.004166666666666667,0.027083333333333334,0.9372395833333333,0.004949210007907823,-0.001793213508790359,0.024859926314093173,0.1625011395663023
47,5896,176880,1,270,282,1251,1279,0.05,-0.03,0.0026041666666666665,0.03046875,0.9385416666666667,0.002605057699838653,-0.003158279632771155,0.022649528342299163,0.15889792796224356
48,6024,180720,1,311,321,1292,1318,0.05,-0.03,0.0020833333333333333,0.0265625,0.93359375,0.005411774123786017,-0.0008370470895897597,0.023112777853384614,0.1516447952017188
49,6152,184560,1,351,363,1332,1360,0.05,-0.03,0.0020833333333333333,0.02890625,0.940625,0.007489639043342322,-0.0011832498712465167,0.027997247292660177,0.15216385945677757
50,6280,188400,1,388,400,1369,1397,0.05,-0.03,0.00234375,0.025520833333333333,0.9364583333333333,0.005552708258619532,-0.0025840892412816174,0.02711390540935099,0.15486157033592463
51,6408,192240,1,433,439,1414,1436,0.05,-0.03,0.0015625,0.028645833333333332,0.9372395833333333,0.006242025614483282,-0.0032154695072676986,0.029174130992032588,0.14655915554612875
52,6536,196080,1,466,484,1447,1481,0.05,-0.03,0.00234375,0.025260416666666667,0.9322916666666666,0.003570612345356494,-0.003489587194053456,0.02488836948759854,0.1538281450048089
53,6664,199920,1,511,523,1492,1520,0.05,-0.03,0.0020833333333333333,0.03229166666666667,0.9299479166666667,0.006183066143421456,-0.003016422677319497,0.028998717898502946,0.15142486430704594
54,6792,203760,1,553,566,1534,1563,0.05,-0.03,0.0018229166666666667,0.026822916666666665,0.9302083333333333,0.002948415669379756,-0.00415485753910616,0.024022223777137697,0.14022395480424166
55,6920,207600,1,593,604,1574,1601,0.05,-0.03,0.00026041666666666666,0.028125,0.9375,0.0035930502926930785,-0.001653588711633347,0.019689521519467235,0.13137490395456553
56,7048,211440,1,631,646,1612,1643,0.05,-0.03,0.00078125,0.028385416666666666,0.9411458333333333,0.0038456342299468815,-0.002669227571459487,0.021774910506792367,0.1249312311410904
57,7176,215280,1,675,687,1656,1684,0.05,-0.03,0.0013020833333333333,0.028645833333333332,0.93203125,0.004181382741080597,-0.002101716716424562,0.022734435158781707,0.14526051189750433
58,7304,219120,1,715,732,1696,1729,0.05,-0.03,0.00234375,0.026822916666666665,0.92578125,0.006749566062353551,-0.0023856781190261245,0.028337325202301145,0.14381194580346346
59,7432,222960,1,756,769,1737,1766,0.05,-0.03,0.0018229166666666667,0.026302083333333334,0.94140625,0.002863486501155421,-0.0030586681386921555,0.020199201651848853,0.11935560218989849
60,7560,226800,1,797,808,1778,1805,0.05,-0.03,0.0020833333333333333,0.030729166666666665,0.934375,0.004574247548589483,-0.0020771877989318455,0.022556495619937778,0.13219463359564543
61,7688,230640,1,835,844,1816,1841,0.05,-0.03,0.0010416666666666667,0.06927083333333334,0.8833333333333333,0.025609540985897183,-0.0010271409519191366,0.0679181155283004,0.2092107543721795
62,7816,234480,1,862,867,1843,1864,0.05,-0.03,0.003125,0.21276041666666667,0.73125,0.026973704749252647,-0.002366140251979232,0.08652306837029755,0.3977625444531441
63,7944,238320,1,881,883,1862,1880,0.05,-0.03,0.00859375,0.3546875,0.59375,0.029649348696693778,-0.0031106313690543175,0.10546077648177743,0.5705830790102482
64,8072,242160,1,890,891,1871,1888,0.05,-0.03,0.008072916666666667,0.42161458333333335,0.49375,0.013379944488406181,-0.002567955532867927,0.08513117209076881,0.7605052851140499
65,8200,246000,1,896,897,1877,1894,0.05,-0.03,0.01015625,0.5203125,0.384375,0.014457438490353525,-0.0024595470167696476,0.09721638355404139,0.9054630436003208
66,8328,249840,1,905,908,1886,1905,0.05,-0.03,0.008333333333333333,0.5205729166666667,0.3921875,0.023197053698822856,-0.0030372722358151805,0.11322429776191711,0.8679377883672714
67,8456,253680,1,916,919,1897,1916,0.05,-0.03,0.013541666666666667,0.55390625,0.38307291666666665,0.0011449316516518593,-0.001989299402339384,0.0676294241566211,0.8765851892530918
68,8584,257520,1,930,934,1911,1931,0.05,-0.03,0.0078125,0.38697916666666665,0.55546875,0.07408965239301324,-0.0043154596496606246,0.20243305806070566,0.6517548002302647
69,8712,261360,1,955,962,1936,1959,0.05,-0.03,0.00546875,0.18802083333333333,0.7588541666666667,0.0644366355263628,-0.004748147737700492,0.16720116417855024,0.4118800051510334
70,8840,265200,1,996,1007,1977,2004,0.05,-0.03,0.0033854166666666668,0.04505208333333333,0.9036458333333334,0.03148632118245587,-0.000590638883295469,0.07790751452557743,0.19647992122918367
71,8968,269040,1,1035,1041,2016,2038,0.05,-0.03,0.0010416666666666667,0.02890625,0.9302083333333333,0.01799572556046769,-0.004353000804258045,0.05713373119942844,0.17766113113611937
72,9096,272880,1,1062,1068,2043,2065,0.05,-0.03,0.005208333333333333,0.17526041666666667,0.7197916666666667,0.01001625700155273,-0.0026425303949508816,0.05924093374051154,0.48461942188441753
73,9224,276720,1,1080,1087,2061,2084,0.05,-0.03,0.00703125,0.29609375,0.5989583333333334,0.017535863677039742,-0.004890051937195494,0.08967810589820147,0.640375342220068
74,9352,280560,1,1096,1097,2077,2094,0.05,-0.03,0.010416666666666666,0.4171875,0.4796875,0.034577974234707654,-0.002550223973230459,0.1291576619260013,0.7843037620186806
75,9480,284400,1,1104,1106,2085,2103,0.05,-0.03,0.016666666666666666,0.5291666666666667,0.37838541666666664,0.016138027189299464,-0.002433931644191034,0.10118031594902277,0.9148057028651237
76,9608,288240,1,1109,1113,2090,2110,0.05,-0.03,0.016927083333333332,0.52734375,0.365625,0.013178495457395911,-0.0016635864158160985,0.09423315105959773,0.9221283756196499
77,9736,292080,1,1117,1126,2098,2123,0.05,-0.03,0.014583333333333334,0.5192708333333333,0.38333333333333336,0.02684161951765418,-0.0021890699572395533,0.12183112185448408,0.9109963178634644
78,9864,295920,1,1151,1165,2132,2162,0.05,-0.03,0.004427083333333333,0.05416666666666667,0.8669270833333333,0.0326031869626604,-0.0054343944939319044,0.09601920889690518,0.2849149312824011
79,9992,299760,1,1196,1211,2177,2208,0.05,-0.03,0.002864583333333333,0.03046875,0.9169270833333333,0.016604480042587966,-0.0031232648107106797,0.053707218379713595,0.20359612815082073
80,10000,300000,2,0,0,2180,2209,0.05,-0.03,0.004166666666666667,0.0375,0.8875,1.1600705981254578,-0.0018279033305592662,2.3400274515151978,0.23186363652348518
